@RELATION gaborfractal

@ATTRIBUTE a1 REAL
@ATTRIBUTE a2 REAL
@ATTRIBUTE a3 REAL
@ATTRIBUTE a4 REAL
@ATTRIBUTE a5 REAL
@ATTRIBUTE a6 REAL
@ATTRIBUTE a7 REAL
@ATTRIBUTE a8 REAL
@ATTRIBUTE a9 REAL
@ATTRIBUTE a10 REAL
@ATTRIBUTE a11 REAL
@ATTRIBUTE a12 REAL
@ATTRIBUTE a13 REAL
@ATTRIBUTE a14 REAL
@ATTRIBUTE a15 REAL
@ATTRIBUTE a16 REAL
@ATTRIBUTE a17 REAL
@ATTRIBUTE a18 REAL
@ATTRIBUTE a19 REAL
@ATTRIBUTE a20 REAL
@ATTRIBUTE a21 REAL
@ATTRIBUTE a22 REAL
@ATTRIBUTE a23 REAL
@ATTRIBUTE a24 REAL
@ATTRIBUTE a25 REAL
@ATTRIBUTE a26 REAL
@ATTRIBUTE a27 REAL
@ATTRIBUTE a28 REAL
@ATTRIBUTE a29 REAL
@ATTRIBUTE a30 REAL
@ATTRIBUTE a31 REAL
@ATTRIBUTE a32 REAL
@ATTRIBUTE a33 REAL
@ATTRIBUTE a34 REAL
@ATTRIBUTE a35 REAL
@ATTRIBUTE a36 REAL
@ATTRIBUTE a37 REAL
@ATTRIBUTE a38 REAL
@ATTRIBUTE a39 REAL
@ATTRIBUTE a40 REAL
@ATTRIBUTE a41 REAL
@ATTRIBUTE a42 REAL
@ATTRIBUTE a43 REAL
@ATTRIBUTE a44 REAL
@ATTRIBUTE a45 REAL
@ATTRIBUTE a46 REAL
@ATTRIBUTE a47 REAL
@ATTRIBUTE a48 REAL
@ATTRIBUTE a49 REAL
@ATTRIBUTE a50 REAL
@ATTRIBUTE a51 REAL
@ATTRIBUTE a52 REAL
@ATTRIBUTE a53 REAL
@ATTRIBUTE a54 REAL
@ATTRIBUTE a55 REAL
@ATTRIBUTE a56 REAL
@ATTRIBUTE a57 REAL
@ATTRIBUTE a58 REAL
@ATTRIBUTE a59 REAL
@ATTRIBUTE a60 REAL
@ATTRIBUTE a61 REAL
@ATTRIBUTE a62 REAL
@ATTRIBUTE a63 REAL
@ATTRIBUTE a64 REAL
@ATTRIBUTE a65 REAL
@ATTRIBUTE a66 REAL
@ATTRIBUTE a67 REAL
@ATTRIBUTE a68 REAL
@ATTRIBUTE a69 REAL
@ATTRIBUTE a70 REAL
@ATTRIBUTE a71 REAL
@ATTRIBUTE a72 REAL
@ATTRIBUTE a73 REAL
@ATTRIBUTE a74 REAL
@ATTRIBUTE a75 REAL
@ATTRIBUTE a76 REAL
@ATTRIBUTE a77 REAL
@ATTRIBUTE a78 REAL
@ATTRIBUTE a79 REAL
@ATTRIBUTE a80 REAL
@ATTRIBUTE a81 REAL
@ATTRIBUTE a82 REAL
@ATTRIBUTE a83 REAL
@ATTRIBUTE a84 REAL
@ATTRIBUTE a85 REAL
@ATTRIBUTE a86 REAL
@ATTRIBUTE a87 REAL
@ATTRIBUTE a88 REAL
@ATTRIBUTE a89 REAL
@ATTRIBUTE a90 REAL
@ATTRIBUTE a91 REAL
@ATTRIBUTE a92 REAL
@ATTRIBUTE a93 REAL
@ATTRIBUTE a94 REAL
@ATTRIBUTE a95 REAL
@ATTRIBUTE a96 REAL
@ATTRIBUTE a97 REAL
@ATTRIBUTE a98 REAL
@ATTRIBUTE a99 REAL
@ATTRIBUTE a100 REAL
@ATTRIBUTE a101 REAL
@ATTRIBUTE a102 REAL
@ATTRIBUTE a103 REAL
@ATTRIBUTE a104 REAL
@ATTRIBUTE a105 REAL
@ATTRIBUTE class {1,2,3,4,5}

@DATA
182.472556152, 121.81150063, 121.201512353, 106.851614936, 97.2888498599, 89.3500437459, 73.7437205633, 83.4490763864, 105.579486728, 121.342228075, 114.345211462, 116.32448159, 126.682439294, 136.318316475, 143.772399539, 134.82117281, 133.454639979, 125.364716953, 157.070466577, 79.7513031605, 63.95365787, 69.2742575833, 88.4804380616, 108.565461385, 128.197611766, 137.688749182, 126.113347823, 197.819630112, 131.349826567, 104.543312887, 88.609874967, 80.5069295701, 75.2973626439, 70.1427639154, 83.4260789984, 119.617348119, 152.158546267, 136.747567419, 122.376019145, 119.233314645, 124.254476668, 119.782520662, 114.723928679, 125.882063898, 143.585858553, 173.111097816, 118.218377723, 86.0007447704, 77.2717072882, 85.3910274008, 90.8331204264, 96.9744292731, 114.08973022, 132.700978392, 203.42717761, 118.406124677, 83.6524018287, 69.3191243733, 65.2608796919, 68.7024476646, 85.5445915335, 105.281463768, 137.070147573, 144.955789302, 123.826359536, 113.313243224, 111.067540804, 112.153500805, 109.189698286, 115.125933959, 124.459810271, 136.769180757, 160.281345561, 131.267916879, 111.503964326, 95.0347555861, 86.7818662236, 81.2514123066, 73.5518819578, 83.8589914354, 110.529450568, 3.0475622026e-14, 24.3841206082, -1.72528658027e-13, 46.90020296, -3.0475622026e-14, 67.4069084637, 1.24761312392e-14, 28.3345725306, 1.02085007114e-13, 53.9962412493, -1.83186799063e-14, 77.1987339044, 3.06560332675e-14, 39.9560397612, -5.1472606559e-14, 78.0893816086, -1.49250403703e-13, 113.334484071, 1.22540866343e-14, 26.8511750337, -2.08166817117e-14, 50.8658572562, -1.036948305e-13, 72.4962569053, 2
133.413004827, 119.872704101, 151.935310498, 145.009276572, 102.685308229, 69.6940812244, 49.0354989259, 41.9417611131, 49.9352244815, 99.3991232159, 129.308430728, 167.496918531, 173.371395241, 134.571035297, 110.046401158, 96.1657051963, 93.3770056661, 86.9018231576, 141.763576441, 71.0028000319, 70.5594828183, 78.242095215, 78.5083518565, 86.4825919814, 97.1968946958, 111.894801888, 107.167150967, 159.27638949, 117.883503129, 117.022246829, 101.564483259, 73.1946518022, 56.1071302461, 55.9301365518, 62.0422298671, 93.8711354752, 130.370236264, 138.465703443, 146.367628706, 139.022406878, 117.246535391, 102.249193319, 95.1246265355, 102.99639428, 111.49093401, 175.740556118, 108.619348372, 82.0479082269, 68.558432017, 65.0258580941, 66.2142822057, 67.1162027221, 84.8352733476, 103.560418496, 166.795582644, 87.1943092669, 68.8003714593, 60.7520282206, 57.5261659911, 57.7579487712, 84.385416204, 100.60367071, 110.043688658, 128.55397335, 120.684134937, 127.36496462, 113.199952135, 97.1703506561, 87.2532583097, 102.932752184, 117.474321878, 111.017591146, 174.696649977, 123.045239207, 105.958176522, 81.988134288, 60.1090306855, 47.3600388892, 47.8698240655, 59.2538367714, 82.1548764683, 3.25572901971e-14, 29.2167913364, -2.34035013591e-13, 55.5074473262, -5.73985303731e-14, 79.2185327444, 1.96162530663e-14, 45.4030547261, 1.49366630176e-13, 87.264347367, -2.77694534034e-14, 125.500724824, 4.27237455483e-14, 63.38140944, -7.18028067559e-14, 123.826477074, -2.14015437316e-13, 179.652587322, 1.98244198835e-14, 39.0060850697, -3.0614399904e-14, 74.2444745293, -1.50421342049e-13, 106.335962946, 2
119.083452397, 89.4814335025, 100.187597324, 79.3892259454, 129.232791343, 127.247917597, 70.8608463686, 81.9749325055, 74.0644456471, 94.1183853555, 84.7541030874, 74.8014731029, 68.9471690626, 112.080780274, 122.524650611, 99.2340929454, 101.073224593, 103.938261135, 104.699599227, 67.4360958374, 55.8513918323, 50.0445060635, 122.157364441, 132.954473309, 89.7978845916, 102.250244359, 104.024134992, 183.445723368, 118.020053406, 123.392055892, 98.1190341123, 116.714706175, 115.331292309, 103.689942151, 128.251137061, 117.776385868, 140.973688944, 122.969739637, 100.282379748, 96.5375532243, 103.012907807, 106.0718918, 115.323277106, 114.371154196, 133.410265166, 163.649181332, 112.829821837, 109.657716707, 92.7376803284, 115.705675021, 120.672338964, 110.80605243, 123.078829599, 124.084978966, 124.419204694, 74.513958586, 88.3131831781, 72.5799946839, 125.526900672, 125.234004067, 77.2123763386, 99.2977594983, 86.7087343881, 101.246599013, 88.041103446, 82.3184957698, 80.6144569271, 121.59112073, 117.395344963, 73.7533455554, 77.2216126109, 86.6910841165, 116.309438007, 88.9571347673, 96.9098242332, 80.0854103987, 126.440132582, 125.230352481, 70.4919746364, 76.9354211, 71.0899788173, 4.13002965161e-14, 69.6984327938, -2.77999845366e-13, 136.758813955, -7.81597009336e-14, 198.986505369, 1.97619698383e-14, 40.7988281265, 1.70530256582e-13, 75.8335501952, -3.10862446895e-14, 106.227436633, 4.82553979719e-14, 33.1614778274, -8.21515465619e-14, 64.2001423428, -2.40127713957e-13, 92.5887477185, 2.33146835171e-14, 42.6104919538, -3.37507799486e-14, 79.3976100006, -1.72306613422e-13, 111.424967983, 3
150.284827067, 113.802861141, 121.660117483, 95.6165329901, 80.6167873839, 72.1550395946, 59.4088898811, 57.0016255958, 55.5896127055, 94.1106557957, 99.884385974, 114.07327577, 113.848524903, 122.040441584, 128.643489469, 133.892218031, 127.242542591, 93.4280179297, 122.583610264, 50.5478025948, 51.243055965, 57.552992429, 78.5980036785, 93.7343112345, 118.58548105, 132.95566109, 99.2653771032, 164.638481148, 98.6390437414, 87.2320107022, 65.4675809784, 67.8652860518, 68.4284643864, 59.4973204122, 68.7652680872, 88.5226317575, 110.060493036, 109.460075888, 116.863561191, 119.752040846, 134.147388903, 127.852912625, 110.556584222, 107.215747434, 101.126140363, 147.192005846, 91.46625824, 72.8010139629, 75.2495301545, 81.0080161965, 75.4877825017, 73.5920810662, 86.5037908901, 89.8115979449, 154.150987393, 55.3193535754, 59.1058920227, 66.2117080329, 75.0802638383, 82.8327122954, 84.2636233282, 113.201633667, 113.673665206, 109.506200475, 88.4452525275, 102.385951101, 121.35168223, 132.247937189, 133.298376157, 123.359267326, 121.646700886, 111.640818633, 159.150530662, 110.255287677, 96.7515864514, 92.4754957811, 88.9769469991, 79.0345513204, 63.1006993479, 57.0699509667, 73.3710253488, 2.74502642839e-14, 26.7293028098, -2.18769447002e-13, 51.8691538248, -5.17919040988e-14, 74.8923277203, 1.8124390877e-14, 37.6721679684, 1.36474165302e-13, 70.9267606096, -2.61735078055e-14, 100.387039339, 3.97431653559e-14, 64.0029690977, -6.6835209242e-14, 125.550621826, -1.98487060121e-13, 182.558827804, 1.92762472651e-14, 39.8683167689, -2.81163980986e-14, 75.4397885678, -1.42830192118e-13, 107.091086467, 2
160.184887974, 120.251056924, 124.76571392, 108.823463312, 87.4427078069, 68.6351670772, 53.4933304956, 55.2953933221, 69.2628783137, 110.139727915, 107.537343718, 117.139099315, 122.303363643, 129.420495592, 130.642642495, 116.222586742, 103.933386173, 91.0531612092, 154.53134028, 68.1457133149, 52.6129376295, 52.3449299136, 69.2900946934, 86.8767447168, 92.2362691878, 104.64826982, 112.286935727, 183.757941086, 106.811274016, 80.1281785228, 71.1537168502, 77.1828974558, 76.8281086487, 70.7394128418, 85.7152964932, 112.307662658, 130.007761521, 117.768555007, 112.123968639, 114.935388269, 127.543801727, 125.895115922, 105.3404878, 106.83492836, 107.290920797, 182.979108481, 113.222368293, 84.5684379686, 73.6092179634, 69.9239763009, 65.8695636449, 54.1060887047, 64.0679107794, 97.1613185522, 188.885280326, 93.1640316352, 71.3390245511, 63.3443053194, 66.6040025524, 75.3133817267, 86.3658448405, 110.102284237, 130.784947847, 144.33787057, 123.804460416, 116.398766736, 108.174835594, 106.88592987, 111.307503628, 107.890140968, 114.130035394, 121.608723755, 181.553896221, 126.177966698, 106.733021241, 84.561302394, 74.4871447264, 71.3091249136, 66.5058592697, 73.5137112923, 91.380002904, 2.74086309204e-14, 29.6170647669, -2.03420613687e-13, 57.1611903733, -4.8960835386e-14, 82.310649285, 1.70349845341e-14, 41.8560860129, 1.31644695145e-13, 79.0146388644, -2.62706523202e-14, 112.091459962, 3.75088415189e-14, 70.3211758745, -6.33037459258e-14, 137.975527858, -1.89833392061e-13, 200.656771213, 1.81729631343e-14, 44.1390505826, -2.74988365412e-14, 83.6563689133, -1.3775092178e-13, 118.934347217, 2
169.932907091, 110.64264254, 137.243404007, 114.118036808, 96.5428971927, 73.2041824413, 55.6483293181, 61.6851592739, 51.5438191415, 107.672755459, 108.165800384, 133.753860567, 142.566599587, 138.034864556, 122.310365827, 117.073213005, 111.173366273, 96.8603488314, 150.887442263, 54.8803973897, 59.3017432253, 66.1684842843, 84.3881695925, 94.2391079594, 104.341495129, 117.403244052, 110.064933211, 203.427393916, 117.184485225, 91.4333214279, 73.0162740027, 70.6568954408, 64.8281442052, 59.9027348317, 71.164755424, 96.6152128687, 142.432681828, 126.319841274, 112.161797045, 112.674744666, 120.657520571, 122.138783115, 118.222912307, 117.398667973, 123.912287866, 180.760688618, 101.819743603, 64.0358403853, 61.7655422834, 65.083426201, 69.2292687259, 80.1235109503, 95.3792459249, 124.989268447, 227.906841398, 96.8205665216, 59.9305108437, 53.123346577, 57.1300668711, 59.7761501043, 70.4628010249, 91.6007976364, 122.815128067, 142.675481732, 112.673211935, 108.421131826, 114.764908152, 113.988870098, 110.1207586, 106.161692685, 108.749991039, 121.864628597, 190.158473388, 117.133798768, 90.696170165, 77.6524723067, 67.6068156407, 60.2884905528, 56.8226310061, 71.4758794466, 106.335953, 2.50077736297e-14, 21.032965567, -1.92401650168e-13, 40.4045855909, -5.30686605771e-14, 58.0247525316, 1.6972534489e-14, 27.2090590814, 1.17975074154e-13, 52.4130279383, -1.69586567011e-14, 75.5582023396, 3.47157469872e-14, 39.0735943867, -5.96809385765e-14, 76.4018858739, -1.73347664348e-13, 110.818968804, 1.65839564303e-14, 27.1609029628, -2.48134846004e-14, 52.3695866695, -1.17517107157e-13, 75.5353718553, 2
160.109445895, 119.540774399, 139.342612902, 119.424927477, 93.4775648098, 72.320688897, 57.9678586582, 62.4111400814, 60.2349454812, 108.10103877, 107.915344084, 120.02740968, 116.677220317, 113.420749778, 129.081885029, 147.080979919, 139.267179702, 115.982223712, 132.523081957, 49.4467552111, 49.0846409773, 44.8252353728, 69.6913001333, 108.969260918, 153.074419829, 162.110665066, 129.324616255, 183.798360479, 108.781502538, 100.640068268, 86.581703238, 80.4898923101, 75.1146858648, 65.5306916242, 74.4557807862, 93.771536733, 115.821792691, 109.662526375, 114.621802549, 113.908861527, 126.022715341, 137.753897405, 137.2096028, 123.844844325, 109.903098943, 149.265588927, 87.1701739991, 78.1477153533, 63.9064279729, 76.8586925788, 94.3591949127, 109.863228078, 111.547546892, 103.790219889, 177.063071768, 85.7507660473, 74.2820024592, 65.5029169156, 72.0318561982, 83.1816712641, 83.0442967408, 96.7364229447, 107.998558366, 126.576577114, 108.832065133, 113.634147017, 116.050119604, 123.614392563, 121.977404739, 115.264358008, 110.157669492, 110.977973627, 162.688770016, 106.863405103, 101.736353439, 83.8897175142, 77.3343941614, 63.9729111087, 61.5557646019, 70.7754837572, 84.784039037, 1.86933801771e-14, 23.4406253709, -1.9656498651e-13, 44.8289815055, -4.87943019323e-14, 64.2632187129, 1.60496615997e-14, 31.7403827628, 1.21111454199e-13, 61.8211573028, -2.11497486191e-14, 89.9354066384, 3.50203806926e-14, 39.8385543166, -5.94783011905e-14, 76.9965190343, -1.75120877001e-13, 110.895391638, 1.72986625024e-14, 29.8076832766, -2.61041188665e-14, 57.9261778441, -1.21180843138e-13, 84.2706467205, 2
160.194194723, 80.7249396142, 71.0823935272, 72.6485554493, 78.4342786322, 93.0502511881, 102.727802277, 95.2529986734, 83.0710639866, 86.7199529265, 66.8933704272, 71.3166894682, 89.1379767223, 126.537269053, 172.257536829, 191.112092699, 170.181814293, 112.341213571, 127.14170126, 57.8816450846, 59.8496285567, 67.4601300895, 83.3468909794, 102.985483843, 111.976959338, 116.09304648, 91.8442548958, 173.425257124, 94.1267301906, 76.4634215887, 70.7269781238, 69.2575864608, 74.4237475569, 78.6848635747, 84.5010483769, 95.5521586289, 126.086958863, 106.540317125, 93.4542708628, 90.8630619835, 106.401357396, 126.898513784, 130.295302395, 122.950908018, 109.796466346, 156.593827387, 99.2537032313, 89.2662729002, 74.4131878095, 73.9348692796, 81.507790654, 85.4939265227, 91.1691877263, 86.5304056633, 157.379458114, 90.5065248507, 87.5114663848, 83.5260000413, 94.3630067953, 91.6514024236, 82.1960663874, 91.9978263889, 96.1994571089, 122.132534508, 117.730550056, 112.547760627, 113.886497879, 119.196564738, 113.209861783, 93.917000524, 93.3577819177, 92.4391513215, 175.858981411, 119.345215377, 107.25020007, 87.4695936504, 70.864929935, 68.1059107041, 74.1224350006, 90.7693225473, 97.7868168897, 2.00672811701e-14, 48.3402835188, -2.40807374041e-13, 92.2782465004, -4.19664303308e-14, 132.154816674, 1.85892967686e-14, 58.290703726, 1.63272173559e-13, 110.687739439, -3.4805491822e-14, 158.197094212, 4.48926919944e-14, 83.3621185967, -7.64312658302e-14, 162.405254147, -2.261244577e-13, 235.281394519, 2.07889261361e-14, 58.4729995984, -2.99898994527e-14, 111.627772265, -1.59511293063e-13, 160.029673823, 4
142.82188933, 104.128780681, 105.132487202, 90.563483738, 101.467712028, 93.1307077357, 74.5766009116, 69.9956374706, 72.481867502, 90.9975925627, 89.1373114329, 101.353729126, 117.819977241, 160.559719511, 168.063240129, 141.186705393, 115.848099861, 93.5419081841, 143.346269077, 47.4518454205, 49.5825210604, 57.5493199845, 101.012902122, 118.23194862, 104.506174239, 107.709940641, 93.9640709677, 152.81974529, 88.2935788726, 79.9667063581, 69.7522491553, 82.8974728931, 94.3244248759, 96.6636889103, 100.119065813, 101.062873942, 111.756952612, 103.424417017, 110.410040554, 124.134799577, 138.028437971, 143.385399738, 137.660541555, 118.734250135, 103.922141435, 166.631315807, 105.092260854, 88.4689340631, 84.6837669069, 92.2874000683, 90.0560695094, 84.4952787022, 87.8084474102, 97.6072110696, 135.361614789, 47.6733700192, 57.1513572029, 56.757743637, 73.4280797359, 84.8356361728, 91.4550626553, 109.022240796, 94.8497855085, 106.421142523, 105.839289688, 119.242027554, 124.847360984, 122.941396525, 121.33325765, 116.579278722, 113.246174574, 104.407704477, 160.325290836, 144.353492319, 127.691878427, 104.525056596, 86.5854191531, 74.0072783601, 58.4067725793, 65.4593656435, 90.4984018342, 3.80390163812e-14, 48.7254921357, -2.67924571418e-13, 95.3458737453, -7.596701046e-14, 138.388772817, 1.24067423002e-14, 48.1900410517, 1.81965553736e-13, 91.09089741, -1.11854969731e-14, 129.221181314, 5.30575203998e-14, 69.8336937792, -8.86432854202e-14, 136.851141242, -2.56772034191e-13, 198.885390849, 1.84990911478e-14, 46.7867001533, -4.18484691345e-14, 88.1595304062, -1.74527059471e-13, 124.826501539, 4
163.229240498, 107.703978657, 107.757803815, 93.7960424057, 85.7097670623, 67.032046313, 47.3343557239, 47.5561034885, 56.3247596889, 112.259249146, 92.2162673856, 105.181800889, 109.606059692, 116.769981148, 115.82522709, 112.990849262, 122.578684384, 104.55062296, 154.229939152, 53.1409108524, 45.2261072894, 47.7424046108, 63.0519271325, 79.0626037356, 93.7825163887, 124.360130029, 111.192329819, 185.943811768, 101.930458405, 72.7664206943, 61.093287745, 68.4055585131, 76.300275385, 74.4265013827, 85.7643766995, 98.9004003098, 139.023226432, 118.806207238, 108.917322154, 101.761583134, 111.178699154, 116.43538005, 103.344004317, 111.010621109, 118.662085158, 174.527503427, 106.043579981, 86.6859453441, 63.8831910713, 61.6950038146, 59.5909464375, 53.8979276614, 69.2464760355, 90.1091085345, 186.392885582, 86.8004048465, 81.6238536968, 71.9152902426, 75.075831102, 83.8566652171, 89.4930554392, 104.114774214, 108.252577537, 139.046881418, 121.069721599, 126.834751651, 122.532752914, 123.210346725, 116.267260738, 104.660549432, 102.655595745, 110.780008846, 173.128855613, 114.345135526, 114.370899464, 88.6427078039, 80.0365918081, 67.0268481575, 60.8592613896, 65.0658602619, 72.2887340863, 3.4444669339e-14, 34.0583953734, -2.87575518954e-13, 66.2813965941, -6.36712904623e-14, 95.8482648951, 2.34048891379e-14, 46.695043668, 1.98285832198e-13, 89.4140185961, -2.96290769697e-14, 128.101463257, 5.43007479259e-14, 69.6417872386, -8.92244177847e-14, 136.361091321, -2.73144354357e-13, 198.009350012, 2.23085439011e-14, 43.1847391726, -4.20843915272e-14, 82.0221004488, -1.95302107819e-13, 116.960161218, 4
202.113444174, 124.449889262, 88.2733087012, 63.4186666521, 60.4662343416, 69.029944004, 63.2866098221, 69.710766689, 91.6039060107, 120.435797698, 89.8406629316, 95.1815547746, 96.5621351512, 100.088132207, 113.792402349, 137.824493184, 135.971453651, 99.2817801197, 145.3282968, 62.49954442, 64.9529945125, 61.2945179822, 67.9519475746, 74.9569666692, 122.239611204, 129.351059033, 85.9042167222, 204.32577025, 85.3209474576, 44.9850217231, 40.0786403501, 51.2984864458, 62.6055067801, 68.4277584811, 103.616012746, 148.410269975, 131.711696691, 96.9529398297, 96.1688999605, 103.253109704, 114.46579405, 110.747498037, 104.513292439, 119.744200055, 117.701621791, 165.666299312, 91.2778389114, 101.954848005, 87.4217149703, 99.4442688839, 86.3443617482, 62.9518381175, 64.0596695671, 60.0784077159, 205.880444873, 58.1126481786, 35.0568154452, 29.4322348903, 52.4546490173, 64.4915949397, 73.0327636028, 104.844979591, 140.90981572, 124.83675535, 86.6817928432, 102.496115819, 100.330867501, 108.329337422, 102.56065276, 94.4864495099, 106.573556902, 103.126770148, 138.358240566, 81.9339630245, 108.551847413, 97.2293504962, 103.763224489, 94.9265255667, 64.9116923686, 65.7010180827, 54.8387800074, 3.34107741473e-14, 34.1676743727, -2.73919775751e-13, 65.9218288809, -4.24105195407e-14, 94.9003649144, 1.9713397581e-14, 41.5394892995, 1.89376292425e-13, 77.6409828281, -3.20993231995e-14, 109.477240246, 5.26216440214e-14, 73.7083553581, -8.80805844927e-14, 144.56597626, -2.64885986409e-13, 210.279036109, 2.24230356505e-14, 49.5728806853, -3.86635168326e-14, 94.041521356, -1.90861215721e-13, 133.800691922, 4
164.157302286, 124.622162165, 125.963395313, 118.853769316, 121.250323465, 112.892373504, 90.981313118, 74.7598678095, 89.8238890759, 125.479109645, 135.692552263, 147.975393128, 149.795949035, 147.014710106, 137.944306751, 120.312700307, 109.409859477, 104.792476787, 166.950420999, 110.508195224, 92.4614634221, 91.0908299221, 102.631942081, 106.780379185, 104.835404176, 107.518257501, 118.780062009, 165.771140012, 112.889927203, 107.921389853, 104.741808705, 114.571190913, 107.131729708, 97.0641446846, 87.3668897954, 104.051625182, 121.971225036, 124.509399385, 131.454984906, 134.00997275, 142.295054548, 138.987473465, 124.111569924, 114.898847912, 110.917359189, 171.822139375, 111.528941075, 92.4356475356, 83.8502178575, 93.8980854329, 101.878513149, 99.185520463, 97.8102452637, 112.812915401, 161.998048807, 98.7265884228, 99.2733620877, 98.2300426353, 111.421326509, 105.528761995, 103.693108202, 106.012253496, 113.637901666, 131.291891549, 122.559651428, 130.848842451, 133.86436828, 138.247539445, 136.559815668, 131.738727734, 127.904334012, 121.799771736, 158.773570001, 108.213652927, 106.111474998, 98.1801520458, 98.0051972271, 105.571073884, 100.77010997, 98.7525280547, 92.8168076437, 3.63598040565e-14, 25.3229289424, -2.40252262529e-13, 48.9431620532, -7.73825448164e-14, 70.545527614, 1.86101134503e-14, 30.1941442631, 1.4496737144e-13, 57.5899852872, -2.94209101526e-14, 82.3923262943, 4.14981092024e-14, 43.4354763623, -6.99451347536e-14, 84.9210529913, -2.06463969185e-13, 123.269569397, 1.85962356625e-14, 28.9701037084, -2.96429547575e-14, 55.0901647239, -1.4516166047e-13, 78.7100781508, 2
194.788652297, 93.2283519936, 102.12546544, 93.5400725419, 91.9713954888, 86.4315046489, 56.6149697394, 52.3830991554, 55.7841856282, 108.636581223, 83.754255919, 103.674005556, 115.94979704, 138.048252795, 144.58530849, 124.521173515, 120.698757968, 97.3035358686, 172.789039065, 47.2898127601, 55.3229235918, 47.5603654185, 83.0461968995, 96.6641580958, 95.3643872091, 118.203684189, 85.756458897, 218.165562664, 102.194210637, 87.0361660186, 68.4379101623, 68.6824087096, 67.3891441483, 57.561903353, 71.588041469, 91.0606103894, 140.478562286, 116.561225768, 120.363024656, 107.587384979, 114.154933246, 114.367165447, 107.682593813, 121.656238419, 119.055564822, 190.476356718, 75.0981015889, 73.5460599245, 56.0500227882, 73.5893126107, 76.5648928295, 72.930626053, 99.771938981, 95.2127887617, 200.945271276, 93.7802622534, 74.360134812, 55.5613639883, 63.1895154615, 65.5956799741, 69.7524951284, 91.9677585256, 109.484397746, 146.464809346, 127.681778275, 119.819899944, 99.5576395114, 100.166095264, 96.9398698378, 92.3087472197, 107.035103758, 119.225584879, 184.866454776, 98.984603329, 94.3776337431, 68.6008195766, 72.1569212514, 66.792591166, 55.7850902959, 80.7273426288, 90.1872460831, 2.35020336525e-14, 28.2533260726, -2.04392058833e-13, 54.3717549333, -3.38895578267e-14, 78.1927231312, 1.54459778301e-14, 31.9743241578, 1.33684729953e-13, 61.3216631033, -2.22044604925e-14, 88.2830995297, 3.82416537673e-14, 45.1514813408, -6.49210503065e-14, 87.8887971755, -1.93046099939e-13, 127.184741691, 1.65666091956e-14, 34.3513152479, -2.60833021848e-14, 66.4101285715, -1.31630817357e-13, 95.9873230657, 3
129.550587786, 86.5467687403, 85.0034113716, 74.857132875, 71.7976084456, 65.061551139, 49.578613308, 45.8896527132, 49.8683917198, 92.0607609402, 78.1988002176, 86.9947335783, 95.350696495, 108.077830208, 123.141972223, 139.638909689, 135.680298364, 110.295375016, 167.868221902, 26.9218846093, 23.0488456125, 26.5430179272, 42.0558604676, 60.6385770788, 85.4615576092, 96.3338136726, 82.595719977, 152.258296037, 81.4478611154, 63.4805924237, 53.4642635118, 61.727685359, 67.368172811, 60.5242348458, 68.018474725, 78.4748970433, 120.845922255, 106.259277495, 100.189885789, 100.743405155, 108.355875423, 117.62756296, 129.51070045, 130.800348831, 123.487374881, 196.918602575, 57.0062179739, 52.0040961727, 51.016658219, 59.5657632372, 63.2092282948, 71.1786107389, 78.7715610112, 77.8638137997, 147.281421641, 69.5191765534, 56.3846514362, 45.3300083358, 53.8238503031, 57.0672896403, 55.0043029893, 68.8718108448, 71.4435096644, 135.485130556, 119.734274406, 111.674640419, 107.350469358, 107.118680896, 106.599181449, 106.913184163, 111.399996084, 111.444393079, 175.767171264, 69.9404999877, 79.987145692, 76.8605861519, 80.427326507, 75.2348846104, 62.9856867825, 59.8779895419, 53.3054458656, 1.51822998617e-14, 30.9452703621, -3.05394598499e-13, 59.4239601131, -2.51021425868e-13, 85.2579023484, -2.54657406273e-15, 44.9010623977, 1.6826817717e-13, 85.0971947784, -2.02476924116e-14, 121.046487485, 5.8791838585e-14, 71.048396178, -9.41816069577e-14, 139.280656648, -2.77359515563e-13, 202.458840673, 4.55885329487e-14, 43.5872615656, -5.76483305537e-14, 82.4462133, -1.60760293966e-13, 117.167176019, 2
