@RELATION gabor

@ATTRIBUTE a1 REAL
@ATTRIBUTE a2 REAL
@ATTRIBUTE a3 REAL
@ATTRIBUTE a4 REAL
@ATTRIBUTE a5 REAL
@ATTRIBUTE a6 REAL
@ATTRIBUTE a7 REAL
@ATTRIBUTE a8 REAL
@ATTRIBUTE a9 REAL
@ATTRIBUTE a10 REAL
@ATTRIBUTE a11 REAL
@ATTRIBUTE a12 REAL
@ATTRIBUTE a13 REAL
@ATTRIBUTE a14 REAL
@ATTRIBUTE a15 REAL
@ATTRIBUTE a16 REAL
@ATTRIBUTE a17 REAL
@ATTRIBUTE a18 REAL
@ATTRIBUTE a19 REAL
@ATTRIBUTE a20 REAL
@ATTRIBUTE a21 REAL
@ATTRIBUTE a22 REAL
@ATTRIBUTE a23 REAL
@ATTRIBUTE a24 REAL
@ATTRIBUTE class {1,2,3,4,5}

@DATA
2.29538610341e-14, 20.8279099953, -2.21739293593e-13, 40.2911533818, -6.01185767835e-14, 58.0820084778, 1.90195081906e-14, 24.7856773717, 1.3876400029e-13, 47.4608814401, -2.16771045558e-14, 68.0895098534, 4.00469045946e-14, 34.8089765463, -6.72169568269e-14, 67.9745066711, -1.98511129409e-13, 98.5737453913, 1.86239912381e-14, 23.6480450868, -2.93515212135e-14, 45.1382354859, -1.35974564941e-13, 64.6821381368, 3
1.58206781009e-14, 30.8744753598, -2.74669176292e-13, 59.559114008, -7.83539899629e-14, 85.6987549617, 2.30857000183e-14, 40.666707531, 1.73687453309e-13, 76.6939890601, -2.62637134263e-14, 108.724280549, 4.90564620176e-14, 65.4730840148, -8.24733076971e-14, 128.330817492, -2.48596282448e-13, 186.543437521, 2.69645417106e-14, 41.2667613296, -3.4444669339e-14, 78.0488258421, -1.71529457305e-13, 110.841133708, 3
2.74502642839e-14, 23.9804002429, -2.50410803204e-13, 45.9986739955, -6.8167693712e-14, 65.9770971104, 1.98036032018e-14, 36.7286483934, 1.59205981731e-13, 70.1015673731, -2.73114864058e-14, 100.273683708, 4.48573470035e-14, 57.6889703096, -6.93731096874e-14, 113.016873397, -2.21878071471e-13, 164.17610818, 1.6681100945e-14, 36.3135853656, -3.8413716652e-14, 69.2108572121, -1.56291646292e-13, 98.9117958724, 3
2.91919266537e-14, 22.8745664214, -3.09280379085e-13, 43.789310648, -9.52016243616e-14, 62.751346424, 2.65967803337e-14, 36.6826805371, 1.97640515065e-13, 68.7819462841, -3.46667139439e-14, 96.9544671985, 5.67623205383e-14, 62.4718706439, -9.48789657951e-14, 122.728245998, -2.86238047154e-13, 178.638030789, 2.96845881209e-14, 36.0067379315, -4.07521238976e-14, 67.3103489479, -2.01269556577e-13, 94.6834225069, 2
9.32587340685e-15, 33.3683040317, -3.41893180433e-13, 64.60403578, -6.37823127647e-14, 93.1597394791, 3.41393580072e-14, 53.3062010074, 2.15008566506e-13, 100.559021366, -4.13002965161e-14, 142.335479703, 5.933580992e-14, 88.3212336237, -1.00118752264e-13, 173.485823992, -2.93731727309e-13, 252.497416448, 2.38489783477e-14, 50.0733620614, -4.63795668537e-14, 93.5642630499, -2.00922611882e-13, 131.647657728, 2
-3.56659146661e-15, 31.9828633525, -2.70325428708e-13, 61.5012433101, -8.13515921294e-14, 88.3046941492, 2.06397399172e-14, 43.7657571657, 1.84269266512e-13, 82.6497239924, -2.69298472411e-14, 117.205876991, 5.14011576358e-14, 68.5843739918, -8.60587642815e-14, 134.514406409, -2.59723666185e-13, 195.6226507, 2.75161837759e-14, 41.2404653868, -3.80043219117e-14, 77.4393796664, -1.71043734731e-13, 109.430772267, 2
2.08999484386e-14, 15.2026045226, -2.08333350571e-13, 29.3225548239, -4.98490138057e-14, 42.1882696197, 1.6972534489e-14, 23.5351228985, 1.31797350811e-13, 44.6904949774, -2.22877272194e-14, 63.6346721157, 3.73643715794e-14, 38.0381674057, -6.34548837086e-14, 74.6423074348, -1.84395901326e-13, 108.532461789, 1.53627111033e-14, 23.1245186966, -2.40224506953e-14, 43.9097297031, -1.2870260413e-13, 62.5231338485, 3
7.60502771868e-14, 35.3047301333, -3.64874797043e-13, 67.3135305836, -1.51212375954e-13, 96.2117654617, 1.30867539028e-14, 57.974508676, 1.99007477164e-13, 109.328435991, 7.75213226945e-14, 154.945371041, 6.60933981156e-14, 96.0110225379, -1.0945411244e-13, 188.351802105, -3.04412745011e-13, 273.945404826, 3.41393580072e-15, 56.9492573768, -8.80406858528e-14, 107.256973383, -1.80688797258e-13, 151.87768287, 2
2.35367281221e-14, 21.4592486068, -1.90347737572e-13, 41.13873089, -4.40203429264e-14, 59.0564966678, 1.6750489884e-14, 31.1802632857, 1.28064225891e-13, 60.1254209175, -1.14352971536e-14, 86.7315995356, 3.57630591807e-14, 41.9992262237, -5.81550866491e-14, 81.9082979491, -1.79844745866e-13, 118.703925175, 1.36002320517e-14, 26.3951464105, -2.54518628395e-14, 50.3246170653, -1.21375132167e-13, 72.241559244, 2
2.63157551306e-14, 18.7057565144, -2.36408115306e-13, 35.718690388, -3.29181126801e-14, 51.151304203, 2.18401685625e-14, 31.8544566444, 1.54869173041e-13, 60.3149322589, -2.55351295664e-14, 85.6887733196, 4.49226159743e-14, 51.970039533, -7.33895366353e-14, 102.010184681, -2.14996315022e-13, 148.385113612, 2.01297312152e-14, 30.0489156465, -3.11868586511e-14, 56.4910111408, -1.4864498521e-13, 79.9016023585, 2
6.83619827413e-14, 35.8365805019, -3.65374397404e-13, 69.18733321, -1.11993747609e-13, 99.6007960615, 1.57061863515e-14, 55.984005896, 2.27547147791e-13, 105.427039537, 4.4769743468e-14, 149.111605653, 6.96576043374e-14, 92.7972921709, -1.15160051634e-13, 182.25052967, -3.27400866834e-13, 265.221585836, 1.14352971536e-14, 53.6658429121, -7.47804596024e-14, 100.74164705, -2.03032035628e-13, 142.208917539, 3
2.44110287539e-14, 23.5023602028, -2.20351514812e-13, 45.0704676947, -4.51860771022e-14, 64.6263496774, 1.75762182586e-14, 31.0240939344, 1.30909172391e-13, 59.6909652862, -2.9393154577e-14, 85.9286591807, 3.98086511672e-14, 43.17910068, -6.58602946485e-14, 84.3360511061, -1.93804174098e-13, 122.31048871, 1.89431803577e-14, 28.464025001, -2.96429547575e-14, 54.2871560385, -1.3648804309e-13, 77.8028696048, 2
3.02605163149e-14, 19.024805611, -1.58734136946e-13, 36.5126124359, -4.7295500849e-14, 52.4505955884, 1.4009626792e-14, 22.0458323659, 9.72763536389e-14, 42.7540884733, -2.1010970741e-14, 62.0411978613, 2.85124571522e-14, 26.5699423676, -4.8270632283e-14, 51.3525664288, -1.42238217732e-13, 74.0144138391, 1.41761602457e-14, 20.3193583933, -1.97966643078e-14, 39.1099395826, -1.03403396956e-13, 56.5634494531, 3
3.54855034246e-14, 21.7166519003, -2.27887153592e-13, 42.4038157324, -6.31994456768e-14, 61.4100750142, 1.9421964037e-14, 35.8050255444, 1.38999922683e-13, 67.299417121, -3.10168557505e-14, 94.8987974879, 4.10442079629e-14, 62.6924343487, -6.74888747318e-14, 123.394478831, -2.02273744629e-13, 179.761635504, 1.86239912381e-14, 35.5435717361, -2.96845881209e-14, 66.6368878078, -1.43524081508e-13, 93.8017729365, 2
1.82145964978e-14, 18.7335596147, -2.01172412062e-13, 35.6365494032, -4.81559236931e-14, 50.942918188, 1.71390679427e-14, 26.384272196, 1.29833643836e-13, 50.4122489898, -2.22738494315e-14, 72.3361389052, 3.70062596018e-14, 38.793527938, -6.24553577258e-14, 75.5373291576, -1.86201640044e-13, 109.391387934, 1.61155810918e-14, 26.1108247623, -2.66869859544e-14, 49.8116222382, -1.26038068871e-13, 71.4256387319, 2
4.95714580495e-14, 36.9453955803, -2.89351875793e-13, 70.9816470745, -9.23705556488e-14, 101.899267638, 1.54251611484e-14, 57.1307335856, 1.69461666921e-13, 108.513114145, 1.82354131795e-14, 154.553398538, 5.21156739725e-14, 86.4179844105, -8.53690219644e-14, 169.243519629, -2.40054260107e-13, 245.879707623, 1.02279296144e-14, 50.369914926, -5.52891066263e-14, 94.9771764445, -1.51184620378e-13, 134.778979064, 2
5.517114543e-14, 30.7010994142, -2.74412437218e-13, 59.7344182958, 2.90600876696e-14, 86.2822452515, 9.0118884577e-15, 53.0016049763, 2.70953398607e-13, 100.531020369, -2.88241652768e-14, 142.934085695, 6.52028344511e-14, 89.7376207948, -9.81346080786e-14, 176.489901432, -3.26324904598e-13, 256.976844388, 7.18002046707e-15, 52.5557441177, -8.06993361024e-14, 99.6127105683, -2.53949639095e-13, 141.564315356, 2
1.35447209004e-14, 22.1442501301, -2.17159623617e-13, 42.7892351852, -8.63198401646e-14, 61.637628026, 2.08583150751e-14, 29.155014913, 1.46008205526e-13, 55.8091993002, -3.53883589099e-14, 80.0452202623, 4.35127194692e-14, 42.6687594132, -7.25801797136e-14, 83.3398265462, -2.04114069396e-13, 120.894133403, 1.50643386654e-14, 27.4244537829, -4.25076640553e-14, 51.9888369372, -1.56166746201e-13, 74.1462753839, 2
1.50296441959e-14, 24.3098960731, -2.38475905689e-13, 46.7363672581, -6.23945339839e-14, 67.1197735927, 2.02754479872e-14, 26.648225345, 1.49658063719e-13, 51.94152765, -2.75335310107e-14, 75.5727206562, 4.24030656507e-14, 31.2387844053, -7.2197131086e-14, 60.6361557987, -2.1263991002e-13, 87.5821979729, 2.04003480775e-14, 25.2485730388, -3.0836444509e-14, 49.0263885932, -1.45647383043e-13, 71.2231741008, 2
1.47104550763e-14, 45.2490511186, -2.03032035628e-13, 87.9645229087, -2.1233015346e-14, 127.125682441, 1.59421087442e-14, 43.8694931247, 1.31269994874e-13, 85.6551114286, -2.21073159778e-14, 124.676865479, 3.69853073948e-14, 44.8228560376, -6.39049902405e-14, 86.6040784684, -1.87325632436e-13, 124.752655979, 1.58102697601e-14, 39.6471357623, -2.33563168806e-14, 77.2146423902, -1.30812027876e-13, 112.471610968, 2
1.73749903354e-14, 38.540067259, -2.31703545239e-13, 74.1206419009, -5.6399329651e-14, 106.482003958, 1.8415824421e-14, 37.3969831236, 1.51573198437e-13, 72.5295348026, -2.05391259556e-14, 105.313137956, 4.27082956674e-14, 45.2588173467, -7.06802238265e-14, 87.7595454673, -2.10769661273e-13, 126.751075136, 1.90264470845e-14, 39.9874642121, -3.18078896555e-14, 77.5712937943, -1.41719969093e-13, 112.539560961, 2
1.42386102908e-14, 22.1871830508, -2.70838906857e-13, 41.848837489, -3.58046925442e-14, 59.4704410756, 2.16215934046e-14, 29.8818908022, 1.85490511839e-13, 56.3887411658, -3.40283357048e-14, 80.1587287079, 4.99237695455e-14, 48.3895444303, -8.24084724071e-14, 94.5639454835, -2.44520549642e-13, 137.21719465, 1.84297022088e-14, 32.6824937002, -4.04676292476e-14, 62.1057028986, -1.65895075455e-13, 88.585240484, 3
2.83939538548e-14, 30.2793676869, -2.52187160044e-13, 57.9247349703, -4.48252546192e-14, 83.0112564707, 1.87419524345e-14, 37.1274837527, 1.70162495206e-13, 70.7256005702, -2.66869859544e-14, 101.200107289, 4.71771601819e-14, 54.3641154162, -7.87629510224e-14, 106.058668171, -2.34682715969e-13, 153.732934163, 1.75345848952e-14, 37.7056896229, -3.36744521157e-14, 71.9125519465, -1.65090163762e-13, 102.927881995, 2
2.87200818683e-14, 29.7682353023, -2.31648034088e-13, 57.3645502778, -1.9928503292e-14, 82.5295178884, 1.78398962269e-14, 31.2726041884, 1.38757061396e-13, 60.3877880139, -1.62370117351e-14, 87.3330271298, 4.1345182486e-14, 41.5471664157, -6.87646554282e-14, 80.7861749291, -1.98811453411e-13, 116.80506379, 1.33087985077e-14, 33.5442424245, -2.89768209427e-14, 64.9297984102, -1.2667644711e-13, 93.9336395678, 2
2.31481500634e-14, 31.223989715, -2.1055379662e-13, 59.3928695461, -2.13162820728e-14, 84.868884926, 2.46469511467e-14, 31.8150642883, 1.38583589049e-13, 61.3197824207, -2.05252481678e-14, 88.6487353872, 4.07079155541e-14, 34.8874547887, -6.92833377475e-14, 67.2636032284, -1.92678555402e-13, 96.9055156381, 2.33355001988e-14, 29.76502581, -2.94764213038e-14, 57.3075302653, -1.38986044895e-13, 82.9143484151, 2
1.8776646904e-14, 24.8338543893, -2.42056374944e-13, 47.1330979612, -6.61692922677e-14, 67.2870837414, 2.14030182466e-14, 33.1406015168, 1.54792845208e-13, 63.3911529165, -2.77416978278e-14, 90.9726691459, 4.42429567375e-14, 42.8812108239, -7.36959321693e-14, 83.4141482661, -2.17103028263e-13, 120.723103202, 1.98729921408e-14, 27.6334070565, -3.20368731543e-14, 52.5363037971, -1.48936418753e-13, 75.2528870734, 2
3.16899284591e-14, 26.1051344295, -2.87353474349e-13, 50.2462068514, 1.69225744528e-13, 72.2081999798, 1.82909243307e-14, 42.2414739943, 1.92117155517e-13, 79.4550811184, -5.5094817597e-14, 112.303353181, 4.59302734734e-14, 70.0746080585, -7.43914478629e-14, 137.419699659, -2.36916172444e-13, 199.799191432, -4.12864187282e-16, 40.6579969144, -4.46725989534e-14, 76.2809773035, -1.51850754193e-13, 107.637751375, 3
2.95041768794e-14, 21.0958588026, -2.33590924381e-13, 40.9983644434, -6.68631816581e-14, 59.1948254157, 2.13856710118e-14, 23.9500612844, 1.45022882592e-13, 46.513818427, -2.41473507856e-14, 67.3755198052, 4.23785355766e-14, 32.6937861215, -7.18303454911e-14, 64.1848052145, -2.13376408556e-13, 93.33271799, 1.91097138114e-14, 23.4746608973, -3.1266655931e-14, 45.4800041812, -1.46355150221e-13, 65.7956403687, 3
1.31353261601e-14, 28.1868573398, -2.53991272459e-13, 52.7089665176, -6.46149800332e-14, 74.8875008288, 1.94132904197e-14, 30.7720943957, 1.6834797445e-13, 57.3654047764, -2.20518048266e-14, 81.4058079608, 4.6794924706e-14, 41.5674684514, -7.85782029722e-14, 80.9337001651, -2.31438566228e-13, 117.260703288, 1.9928503292e-14, 29.3211285763, -3.42469108627e-14, 54.6860014011, -1.58560664598e-13, 77.5791155851, 2
3.13776782335e-14, 17.1927714085, -1.76678116581e-13, 33.0076037491, -3.59851037857e-14, 47.4304973369, 1.39055433834e-14, 23.8964505353, 1.06248343457e-13, 46.4155248787, -1.89015469942e-14, 67.3324100071, 3.15814540318e-14, 32.0467375739, -5.40520319475e-14, 62.2325331348, -1.56395296019e-13, 89.8728767936, 1.35551292413e-14, 22.5630562748, -2.18193518808e-14, 43.5178886022, -1.09023901018e-13, 62.9217712119, 2
2.92127433354e-14, 45.3803164018, -3.01286773308e-13, 86.4960873221, -1.94566585066e-14, 123.684936304, 2.19407825242e-14, 63.9549890294, 1.59983137848e-13, 121.089065357, -4.94465579592e-14, 172.356291996, 4.64127434402e-14, 95.8509301629, -8.07019381877e-14, 187.25072318, -2.30874238998e-13, 271.672009731, 2.20656826144e-14, 60.7175292971, -4.19803081186e-14, 115.37565038, -1.58428825614e-13, 164.653849658, 2
2.18020046461e-14, 17.2877783356, -2.38947750475e-13, 33.0982443278, -6.73350264435e-14, 47.4816065489, 2.16215934046e-14, 25.468731834, 1.5668022435e-13, 48.6546377534, -2.34534613952e-14, 69.7663377179, 4.48047631982e-14, 39.9210857934, -7.54895278232e-14, 77.9945907082, -2.24892695612e-13, 113.131532516, 2.00603422762e-14, 26.2972676834, -3.38618022511e-14, 50.2759335968, -1.521838211e-13, 72.0967383068, 2
2.86437540353e-14, 25.6777038707, -1.84574577844e-13, 49.9155647862, -5.45397060847e-14, 72.14819423, 1.16608112055e-14, 28.7022823826, 1.17753029549e-13, 55.1322063635, -1.46133105616e-14, 79.2064751526, 3.31378262504e-14, 38.4536174211, -5.65336623001e-14, 75.116412913, -1.63710841758e-13, 108.895800047, 1.19765308781e-14, 26.6482915291, -1.8193779816e-14, 51.0663197697, -1.07448772102e-13, 73.3169573693, 3
4.57550664024e-14, 27.7184202752, -2.50480192143e-13, 53.5277298993, -5.88140647295e-14, 77.1106898314, 1.92137972199e-14, 36.9300338358, 1.61377855523e-13, 69.8879770586, -2.75612865863e-14, 99.3586990689, 4.41714264991e-14, 62.1955620858, -7.41532486456e-14, 121.952153347, -2.19580213387e-13, 177.253865676, 1.87350135405e-14, 40.8973232454, -3.3001379407e-14, 77.8263052861, -1.5740880821e-13, 110.990661592, 2
3.31054628155e-14, 31.0495824782, -2.47551978916e-13, 60.3811182036, -6.0007554481e-14, 87.2591772908, 2.02615701994e-14, 48.6936882714, 1.69766978253e-13, 91.837435556, -2.9892754938e-14, 129.793676018, 4.68501105966e-14, 84.4867582512, -7.60403025268e-14, 166.513361939, -2.34910181585e-13, 242.674515722, 1.72153957756e-14, 49.1640154156, -3.66442987065e-14, 92.8296699282, -1.65076285974e-13, 131.296395738, 3
6.30745455865e-14, 24.8994569143, -2.29399832463e-13, 47.3792061443, -2.80053757962e-14, 67.7137076965, 1.71945790939e-14, 32.6983317498, 1.48242529363e-13, 62.2870300779, -5.23192600355e-15, 89.222400907, 4.30447778116e-14, 51.9934393412, -7.45128785062e-14, 101.438242487, -2.06070186956e-13, 147.054159545, 2.64580024556e-14, 36.9430817761, -2.4265311982e-14, 70.7606378565, -1.45217171621e-13, 101.588973028, 3
4.52693438291e-14, 27.1968067136, -2.45831133228e-13, 52.4813815262, -1.11410880521e-13, 75.5587780978, 2.30926389122e-14, 37.3423593958, 1.62148072747e-13, 70.6567315137, -1.37667655054e-14, 100.365411227, 4.64381679811e-14, 60.7917565221, -7.45847611103e-14, 119.292250997, -2.33890164181e-13, 173.468060854, 2.37518338331e-14, 38.0708406048, -3.27654570142e-14, 72.1288528654, -1.52988732793e-13, 102.522912061, 2
2.83592593853e-14, 21.568126663, -1.84505188905e-13, 41.8278058378, -4.70179450929e-14, 60.3647591541, 1.48180079318e-14, 25.7815115636, 1.12576614697e-13, 49.5874096686, -2.10942374679e-14, 71.3181245171, 3.28624388986e-14, 36.0437772498, -5.61264901743e-14, 70.6251994519, -1.64303032985e-13, 102.566072042, 1.46133105616e-14, 24.5556575509, -2.27734497926e-14, 47.2952589809, -1.14810938534e-13, 68.1088505851, 2
3.95239396767e-14, 23.6605449932, -2.07805994634e-13, 45.7050047373, -6.20614670765e-14, 65.8183816583, 1.47694356745e-14, 27.6086738143, 1.17454657111e-13, 53.2378237865, -1.87350135405e-14, 76.738640748, 3.48332202926e-14, 37.7383478078, -5.978247411e-14, 73.6833168288, -1.71602857792e-13, 106.819235881, 1.4155343564e-14, 26.7742066443, -2.65620858642e-14, 51.341209575, -1.23359655824e-13, 73.7772653196, 3
2.50771625687e-14, 22.4910905301, -1.91041626962e-13, 43.1973987421, -4.74342787271e-14, 62.0341889984, 1.41067713066e-14, 27.1312529872, 1.43586531554e-13, 51.5693333593, -3.56034646209e-14, 73.7608284974, 3.72780148764e-14, 44.0121894253, -6.39703134214e-14, 85.803967166, -1.96726966314e-13, 124.303497307, 1.52933221642e-14, 32.0816513087, -2.13162820728e-14, 61.4404302344, -1.32893696048e-13, 88.136246216, 2
2.56739074445e-14, 19.0112882753, -2.31870078693e-13, 36.081935453, -5.88418203051e-14, 51.4883809178, 1.91929805382e-14, 29.7859886184, 1.52072798798e-13, 58.0628410516, -2.42306175124e-14, 84.4291479826, 4.35869060029e-14, 37.9225178863, -7.34842959052e-14, 73.7521465586, -2.16619961985e-13, 106.632783924, 1.77358128184e-14, 25.5644156383, -3.02674552088e-14, 49.6107833836, -1.44217970899e-13, 72.1457673748, 2
2.67841304691e-14, 21.6830850948, -1.88682403035e-13, 41.3898117946, -5.22915044598e-14, 59.2362832086, 1.74305014866e-14, 25.7629471923, 1.16115450588e-13, 49.7370914597, -2.14411821631e-14, 71.9093826472, 3.40399908781e-14, 34.2168455274, -5.77484024142e-14, 66.6275306073, -1.69394717437e-13, 96.4522096525, 1.68406955048e-14, 25.6512645205, -2.41473507856e-14, 49.5335073674, -1.18849374786e-13, 71.6516640869, 2
3.20021786848e-14, 22.9309571717, -1.87426463238e-13, 44.0091929456, -5.68434188608e-14, 63.1933743559, 1.47902523562e-14, 26.5878931207, 1.16993220667e-13, 51.6800823019, -2.25028329304e-14, 75.0990546019, 3.35015489742e-14, 34.0631984776, -5.74646667056e-14, 66.1436685043, -1.67106020861e-13, 95.5545413885, 1.56749613289e-14, 26.9199909476, -2.16528184271e-14, 52.2881287939, -1.17739151761e-13, 75.9370681256, 2
1.51961776496e-14, 25.7342643214, -2.45581333047e-13, 49.2320417902, -9.08162434143e-14, 70.5569663256, 1.68198788231e-14, 33.6336490228, 1.69128600014e-13, 65.2478528805, -9.74220704109e-15, 94.6914111512, 4.45310021496e-14, 42.4606844238, -7.58119153392e-14, 82.1432091249, -2.2902914374e-13, 118.412370101, 2.23640550523e-14, 31.4091382732, -3.30152571948e-14, 60.8143304685, -1.51961776496e-13, 88.2612638811, 2
2.86715096109e-14, 25.4273578073, -2.10886863528e-13, 48.3902301304, -6.672440378e-14, 69.1430973981, 1.26496035868e-14, 31.7165999344, 1.37848066295e-13, 61.3504502951, -1.23234755733e-14, 88.9108305311, 3.74062759934e-14, 39.8091430973, -6.6211901413e-14, 76.9086592684, -1.87821112829e-13, 110.802301065, 1.35308431126e-14, 30.6076648611, -1.72500902451e-14, 59.2341423797, -1.20820020655e-13, 85.91786363, 2
8.57647286523e-15, 23.4827682619, -2.30343522034e-13, 44.9422348726, -1.13908882327e-13, 64.4687030172, 1.41761602457e-14, 31.4642129814, 1.71654357395e-13, 60.991103465, 2.47024622979e-15, 88.4043539737, 4.14763438438e-14, 41.1384430135, -7.15299130691e-14, 79.8265941716, -2.15372207915e-13, 115.293692918, 2.23085439011e-14, 29.188709724, -3.15858450506e-14, 56.2250694893, -1.35780275912e-13, 81.2934243323, 2
1.59039448278e-14, 27.3213192278, -1.93955962402e-13, 52.3103007564, -5.06261699229e-14, 74.985860362, 1.69309011255e-14, 29.8775684557, 1.22520049661e-13, 57.4016093349, -2.00950367457e-14, 82.6769185446, 3.51835531195e-14, 38.0581425885, -5.89646062012e-14, 73.9880284704, -1.74989146437e-13, 107.033199835, 1.67296732023e-14, 28.6820456738, -2.56877852323e-14, 54.9199052285, -1.1926570842e-13, 78.9956710238, 2
4.19109191796e-14, 30.8937727116, -3.42031958311e-13, 59.1885560067, -4.8960835386e-14, 84.8004099124, 2.68396416203e-14, 48.3077116951, 2.38836728172e-13, 90.8737270538, -2.68673971959e-14, 128.408482985, 6.41964779946e-14, 78.5298271694, -1.06002012723e-13, 154.178739705, -3.19158761919e-13, 224.360937336, 2.47787901309e-14, 44.5536932026, -5.184741525e-14, 83.1072054204, -2.2676305278e-13, 116.792867288, 2
2.90947821391e-14, 21.3957601963, -1.74235625927e-13, 41.4542136025, -3.71092045981e-14, 59.8330254077, 9.83761683226e-15, 30.4120277973, 1.13960924031e-13, 57.8902172574, -2.36616282123e-14, 82.6789421531, 3.24155849732e-14, 48.2823861064, -5.2806608912e-14, 94.5326041716, -1.63779363335e-13, 137.296927179, 1.58657809113e-14, 30.7051222459, -2.32348862372e-14, 58.4771051404, -1.13707654403e-13, 83.5441557225, 2
3.53606033343e-14, 27.6524360038, -2.88935542159e-13, 52.7763624382, -4.84057238737e-14, 75.4618496226, 1.99978922311e-14, 33.1440787343, 1.74277259291e-13, 63.3364850871, -3.10307335383e-14, 90.8712940813, 4.88768097176e-14, 48.4109856592, -8.51345903496e-14, 94.6554044276, -2.4417056918e-13, 137.404461648, 1.86378690259e-14, 34.3546663329, -3.63875596321e-14, 65.8315597203, -1.65811808728e-13, 94.5727452932, 3
2.03934091836e-14, 22.8105362258, -2.28539409619e-13, 44.0444668599, -4.50750547998e-14, 63.4124972481, 2.07472927727e-14, 27.6078189604, 1.48027423652e-13, 52.7212548041, -2.56461518688e-14, 75.5299293043, 4.26175208405e-14, 43.3209871596, -7.01586141613e-14, 84.8492390897, -2.06405855949e-13, 123.238645652, 1.92623694772e-14, 30.3612583547, -3.06699110553e-14, 58.2782933628, -1.43982048506e-13, 83.6810115162, 3
6.50313136674e-14, 30.1391357, -3.61682905847e-13, 58.1019112575, -1.06969988423e-13, 83.5941556316, 2.07195371971e-14, 52.6311909448, 2.11622386281e-13, 98.8039637773, 2.04836148043e-14, 139.449267034, 6.3008409254e-14, 91.2124337696, -1.03990167172e-13, 179.074434705, -2.94098946585e-13, 260.57133706, 1.19557141964e-14, 52.8730985557, -6.33937347061e-14, 99.3027932559, -1.80466752653e-13, 140.191734153, 3
1.29563026974e-13, 32.4744730175, -4.9099613264e-13, 62.0431342014, -1.52877710491e-13, 88.8299942759, 1.55847557082e-14, 42.3317440387, 2.83884027397e-13, 83.0141503723, 5.77315972805e-15, 121.307490657, 9.21232220282e-14, 51.1509715207, -1.46336556154e-13, 99.1410977524, -4.04959486083e-13, 143.010950216, 8.54871728961e-15, 39.9625313912, -7.80486786311e-14, 78.243919454, -2.96457303151e-13, 114.359641756, 2
2.22044604925e-14, 29.5595378714, -1.90819582357e-13, 56.4959037776, -1.02945429958e-13, 80.9906422864, 1.92484916894e-14, 34.0914120421, 1.25441323995e-13, 65.3978959584, -1.79301018477e-14, 94.2246814688, 3.87273221304e-14, 42.631453163, -6.53843298948e-14, 82.1659319117, -1.8622939562e-13, 118.248332031, 2.12468931338e-14, 32.8685403225, -2.24958940365e-14, 63.201859845, -1.31311628238e-13, 91.2239134335, 2
2.57849297469e-14, 30.6345287949, -3.97071264757e-13, 58.8795456173, -1.83353332517e-13, 84.5702730833, 1.27259314198e-14, 37.4351386381, 2.18616791337e-13, 70.6705344659, -7.01105840051e-14, 100.330711654, 5.47864704992e-14, 58.3184865324, -1.01373770489e-13, 114.20174235, -2.866903763e-13, 165.93106782, 2.33424390927e-14, 38.2999870593, -5.2569060216e-14, 72.588880234, -1.84546822268e-13, 103.312423552, 3
2.73600586631e-14, 24.1231654668, -2.73392419814e-13, 46.602316439, -9.81159598012e-14, 67.1364332478, 2.47961373656e-14, 34.1538880056, 1.78641823556e-13, 63.7583447769, -3.16136006262e-14, 89.5854533422, 5.02629621951e-14, 58.7544493788, -8.28304438927e-14, 115.298241932, -2.50440510344e-13, 167.729830417, 2.73461808753e-14, 35.1679869906, -3.64014374199e-14, 65.9068934561, -1.76511583128e-13, 92.8480682402, 3
1.02279296144e-14, 19.3471798681, -2.10359507591e-13, 37.0435997939, -4.70179450929e-14, 53.1360415919, 2.12364847929e-14, 27.2446854514, 1.17725273974e-13, 52.066190497, -2.80955814169e-14, 74.6900617297, 4.17379889331e-14, 42.016760556, -6.1869563292e-14, 82.0591417369, -1.97517132858e-13, 119.015066741, 2.01644256848e-14, 28.3299971406, -2.50702236748e-14, 54.241099476, -1.39388500742e-13, 77.8672507755, 2
2.96707103331e-14, 24.9415455458, -2.24154028672e-13, 47.9694247258, -5.88695758807e-14, 68.9133715221, 1.84435799966e-14, 40.5798117082, 1.38132560945e-13, 76.5347247678, -2.58265631103e-14, 108.462131667, 4.02164196042e-14, 67.4096787186, -6.66096951901e-14, 132.044107981, -1.99087057604e-13, 191.848146311, 1.8776646904e-14, 40.1716754735, -2.86298762475e-14, 75.6085415523, -1.41782419139e-13, 107.000300311, 2
3.60891871942e-14, 22.2639608632, -2.81441536742e-13, 43.1492397882, -7.3802075562e-14, 62.2553908749, 2.48655263047e-14, 43.1889023946, 1.94594340641e-13, 81.1477969974, -3.3431590829e-14, 114.434308079, 5.38799690628e-14, 73.5084388096, -8.96986478149e-14, 144.482375943, -2.71452131606e-13, 210.344644166, 2.35575448038e-14, 39.4876675349, -3.99957844621e-14, 73.5556268967, -1.89556703667e-13, 103.10149067, 3
